枠,実戦採用順位,単体貢献順位,キャラID,名前,コスト,HP,Power,スキルターン,スキル種類,機会勝率差,安定補正後差,同一4枠差し替え勝率差,差し替え安定補正後差,候補勝率,代替勝率,候補デッキ,代替デッキ,同一4枠差し替えデッキ,評価状態
4,198,198,em-2e3e250aef5e,IMO NI FESTIVAL 2018,14,1837,1161,3,aoe_attack,-0.0694,-0.1037,-0.0694,-0.1037,0.8125,0.8819,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / IMO NI FESTIVAL 2018 / 巨大カンテツ,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,complete
4,199,199,em-53084d488de2,川越ザ・サード,15,666,1607,4,attack_buff,-0.0833,-0.1515,-0.0694,-0.1037,0.7986,0.8819,大抵カールのせい / 乗っとるダム制度君 / 漆黒及び純白のポワン / 川越ザ・サード / ネオけいび,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,大抵カールのせい / 乗っとるダム制度君 / 漆黒及び純白のポワン / あっぴーの外出 / ネオけいび,complete
4,200,200,em-2def672b1533,バターリャ後悔王子,30,3213,3213,3,damage_reduction,-0.1597,-0.2202,-0.0625,-0.1062,0.7222,0.8819,こうせえっつう女中 / カルボ姉（ねえ） / 七夕星人☆たたるんるん / バターリャ後悔王子 / 巨大カンテツ,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,こうせえっつう女中 / カルボ姉（ねえ） / 七夕星人☆たたるんるん / 漆黒及び純白のポワン / 巨大カンテツ,complete
4,201,201,em-b95ac93b816d,キタキツネの神様,29,3748,4771,3,attack_buff,-0.1597,-0.2161,-0.0556,-0.1071,0.7222,0.8819,夏至祭のヴァサクサ君 / カルボ姉（ねえ） / 摩陀羅　潮真 / キタキツネの神様 / おこしんMK-2,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,夏至祭のヴァサクサ君 / カルボ姉（ねえ） / 摩陀羅　潮真 / パプアさん / おこしんMK-2,complete
4,202,202,em-d695befcbdc2,収穫☆にいがタン,26,4508,3655,3,attribute_guard,-0.1042,-0.1648,-0.0625,-0.108,0.7778,0.8819,スースちゃん / 壺風味の何か / もん親方 / 収穫☆にいがタン / 巨大カンテツ,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,スースちゃん / 壺風味の何か / もん親方 / 漆黒及び純白のポワン / 巨大カンテツ,complete
4,203,203,em-8d98226e5962,玉稜の首領・たまうー,29,3067,4260,4,delay,-0.1736,-0.2195,-0.0625,-0.108,0.7083,0.8819,アロハる☆水島神人 / カルボ姉（ねえ） / 称えよ☆メジェド様！ / 玉稜の首領・たまうー / おこしんMK-2,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,アロハる☆水島神人 / カルボ姉（ねえ） / 称えよ☆メジェド様！ / パプアさん / おこしんMK-2,partial-skill-support
4,204,204,em-3ba3c1cd24cc,P.O☆うるっしー,25,3220,1449,4,guard,-0.1319,-0.1965,-0.0694,-0.1101,0.75,0.8819,スースちゃん / 壺風味の何か / エヴァン / P.O☆うるっしー / 巨大カンテツ,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,スースちゃん / 壺風味の何か / エヴァン / パプアさん / 巨大カンテツ,complete
4,205,205,em-124d2df2b85e,ディオクレ君,23,2416,1449,4,skill_reduction,-0.0764,-0.1114,-0.0764,-0.1114,0.8056,0.8819,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ディオクレ君 / 巨大カンテツ,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,partial-skill-support
4,206,206,em-595b1ebc9a59,戦え！ブルりん,16,1400,1600,4,damage_reduction,-0.0903,-0.1588,-0.0764,-0.1114,0.7917,0.8819,大抵カールのせい / 乗っとるダム制度君 / 漆黒及び純白のポワン / 戦え！ブルりん / ネオけいび,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,大抵カールのせい / 乗っとるダム制度君 / 漆黒及び純白のポワン / あっぴーの外出 / ネオけいび,complete
4,207,207,em-32ef1535a66a,ハバキたん,60,6816,4260,3,damage_reduction,-0.2708,-0.3424,-0.0625,-0.113,0.6111,0.8819,ハリウッドナナコ師匠 / ペーチパイセン / ご入学ぴよ子 / ハバキたん / 巨大カンテツ,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,ハリウッドナナコ師匠 / ペーチパイセン / ご入学ぴよ子 / ヨーコ須賀パイセン / 巨大カンテツ,complete
4,208,208,em-a0601347b042,グラーツ君,36,2896,5282,3,attack_buff,-0.25,-0.3158,-0.0764,-0.1157,0.6319,0.8819,スーリヤ様が見てる / カルボ姉（ねえ） / 摩陀羅　潮真 / グラーツ君 / 夜魔・マヤー,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,スーリヤ様が見てる / カルボ姉（ねえ） / 摩陀羅　潮真 / 巳ーちゃんさん / 夜魔・マヤー,complete
4,209,209,em-c749ad6eefee,トーテムゆ～る,16,1413,1201,3,delay,-0.0833,-0.1168,-0.0833,-0.1168,0.7986,0.8819,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / トーテムゆ～る / 巨大カンテツ,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,partial-skill-support
4,210,210,em-d86fc6931627,ふくしメイト・じゅん,19,1812,1661,3,skill_reduction,-0.0833,-0.1168,-0.0833,-0.1168,0.7986,0.8819,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ふくしメイト・じゅん / 巨大カンテツ,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,partial-skill-support
4,211,211,em-e73e837049b5,ｿﾞﾝﾋﾞｶﾞｰﾙ･ガブリン,28,1366,3834,4,revive,-0.2431,-0.31,-0.0694,-0.1173,0.6389,0.8819,スーリヤ様が見てる / カルボ姉（ねえ） / 摩陀羅　潮真 / ｿﾞﾝﾋﾞｶﾞｰﾙ･ガブリン / 夜魔・マヤー,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,スーリヤ様が見てる / カルボ姉（ねえ） / 摩陀羅　潮真 / 巳ーちゃんさん / 夜魔・マヤー,complete
4,212,213,em-cf71633a3be4,真・やよいチゥりっぷ,12,1500,300,3,attribute_change,-0.0903,-0.1623,-0.0764,-0.1177,0.7917,0.8819,大抵カールのせい / 乗っとるダム制度君 / 漆黒及び純白のポワン / 真・やよいチゥりっぷ / ハトラちゃん,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,大抵カールのせい / 乗っとるダム制度君 / 漆黒及び純白のポワン / 月見だよ！叡智州利偉 / ハトラちゃん,complete
4,213,212,em-9bad632dc3a9,秋田世界発見伝,24,3838,845,4,guard,-0.1389,-0.2037,-0.0764,-0.1177,0.7431,0.8819,スースちゃん / 壺風味の何か / エヴァン / 秋田世界発見伝 / 巨大カンテツ,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,スースちゃん / 壺風味の何か / エヴァン / パプアさん / 巨大カンテツ,complete
4,214,214,em-ad82a61bcc2a,ｺﾄﾖﾛ!巳ーちゃん様,55,6901,3451,4,damage_reduction,-0.3819,-0.4518,-0.0694,-0.1236,0.5,0.8819,地獄雀！阿蘇さん / 解決猫キャット / ヤル気勢！うっす様 / ｺﾄﾖﾛ!巳ーちゃん様 / 夜魔・マヤー,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,地獄雀！阿蘇さん / 解決猫キャット / ヤル気勢！うっす様 / ヨーコ須賀パイセン / 夜魔・マヤー,complete
4,215,215,em-6e1b672bdbe8,いやひこにゃん,18,2718,1057,3,delay,-0.0903,-0.1289,-0.0903,-0.1289,0.7917,0.8819,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / いやひこにゃん / 巨大カンテツ,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,partial-skill-support
4,216,216,em-9d7275c7d84e,ハンドさんの匍匐前進,27,1840,3220,3,damage_reduction,-0.1319,-0.1871,-0.0833,-0.129,0.75,0.8819,トマティーナ少佐 / カルボ姉（ねえ） / 七夕星人☆たたるんるん / ハンドさんの匍匐前進 / 巨大カンテツ,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,トマティーナ少佐 / カルボ姉（ねえ） / 七夕星人☆たたるんるん / パプアさん / 巨大カンテツ,complete
4,217,217,em-a81a753351d9,戸定梨香,28,3216,3534,4,revive,-0.1389,-0.1929,-0.0764,-0.1311,0.7431,0.8819,夏至祭のヴァサクサ君 / カルボ姉（ねえ） / 七夕星人☆たたるんるん / 戸定梨香 / 巨大カンテツ,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,夏至祭のヴァサクサ君 / カルボ姉（ねえ） / 七夕星人☆たたるんるん / パプアさん / 巨大カンテツ,complete
4,218,218,em-28a4ccf4cbfc,ステンバーイちび蔵,24,596,3748,4,revive,-0.1042,-0.1547,-0.0903,-0.1329,0.7778,0.8819,トマティーナ少佐 / カルボ姉（ねえ） / 称えよ☆メジェド様！ / ステンバーイちび蔵 / 巨大カンテツ,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,トマティーナ少佐 / カルボ姉（ねえ） / 称えよ☆メジェド様！ / パプアさん / 巨大カンテツ,complete
4,219,220,em-4dec28ac375f,いやひこさん,13,800,500,3,delay,-0.0972,-0.1344,-0.0972,-0.1344,0.7847,0.8819,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / いやひこさん / 巨大カンテツ,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,partial-skill-support
4,220,219,em-01325fd9f459,いやひこさま,16,1200,600,3,delay,-0.0972,-0.1344,-0.0972,-0.1344,0.7847,0.8819,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / いやひこさま / 巨大カンテツ,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,partial-skill-support
4,221,221,em-ea2d3d13fc78,いなば☆うあー,18,1300,1700,4,skill_reduction,-0.0972,-0.1344,-0.0972,-0.1344,0.7847,0.8819,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / いなば☆うあー / 巨大カンテツ,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,partial-skill-support
4,222,222,em-2998c94ac8cc,ギガ☆キプちゃん,28,1874,1874,4,multi_hit_attack,-0.3056,-0.3643,-0.0903,-0.1347,0.5764,0.8819,聖☆いんてぃないか / カルボ姉（ねえ） / ちくわサンド / ギガ☆キプちゃん / 夜魔・マヤー,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,聖☆いんてぃないか / カルボ姉（ねえ） / ちくわサンド / 漆黒及び純白のポワン / 夜魔・マヤー,complete
4,223,224,em-4e0f06589604,新・やよいチゥりっぷ,9,1100,200,3,attribute_change,-0.0972,-0.1404,-0.0972,-0.1404,0.7847,0.8819,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / 新・やよいチゥりっぷ / 巨大カンテツ,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,complete
4,224,223,em-039a051d72bb,伊万里の重畳,36,4260,3919,3,delay,-0.2708,-0.3377,-0.0972,-0.1404,0.6111,0.8819,スーリヤ様が見てる / カルボ姉（ねえ） / 摩陀羅　潮真 / 伊万里の重畳 / 夜魔・マヤー,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,スーリヤ様が見てる / カルボ姉（ねえ） / 摩陀羅　潮真 / 巳ーちゃんさん / 夜魔・マヤー,partial-skill-support
4,225,225,em-98054d952da8,ニート達の日常。,21,2968,296,3,delay,-0.1042,-0.1441,-0.1042,-0.1441,0.7778,0.8819,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ニート達の日常。 / 巨大カンテツ,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,partial-skill-support
4,226,226,em-5861838d2e36,ばうあー泥棒,35,4771,3033,4,attack_buff,-0.2847,-0.3503,-0.0903,-0.1445,0.5972,0.8819,聖☆いんてぃないか / カルボ姉（ねえ） / 牛タソ☆行進曲 / ばうあー泥棒 / 夜魔・マヤー,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,聖☆いんてぃないか / カルボ姉（ねえ） / 牛タソ☆行進曲 / パプアさん / 夜魔・マヤー,complete
4,227,227,em-05476daa6b31,だんじり鉄砲隊,26,805,3599,4,attack_buff,-0.1111,-0.1651,-0.0972,-0.1457,0.7708,0.8819,トマティーナ少佐 / カルボ姉（ねえ） / 称えよ☆メジェド様！ / だんじり鉄砲隊 / 巨大カンテツ,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,トマティーナ少佐 / カルボ姉（ねえ） / 称えよ☆メジェド様！ / パプアさん / 巨大カンテツ,complete
4,228,228,em-4533a7697d48,謀反人ミッツ,60,6645,4430,3,damage_reduction,-0.3889,-0.4585,-0.0972,-0.1504,0.4931,0.8819,ハリウッドナナコ師匠 / コロちゃん / ご入学ぴよ子 / 謀反人ミッツ / 大森銀さん,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,ハリウッドナナコ師匠 / コロちゃん / ご入学ぴよ子 / ヨーコ須賀パイセン / 大森銀さん,complete
4,229,229,em-f6360fa6b0ca,伝統のうるっしー,16,1800,600,4,guard,-0.1111,-0.1535,-0.1111,-0.1535,0.7708,0.8819,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / 伝統のうるっしー / 巨大カンテツ,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,complete
4,230,230,em-d0639c20e6b1,ユーコ☆宇宙,24,4260,2556,4,revive,-0.1319,-0.1793,-0.1181,-0.1549,0.75,0.8819,トマティーナ少佐 / カルボ姉（ねえ） / 称えよ☆メジェド様！ / ユーコ☆宇宙 / 巨大カンテツ,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,トマティーナ少佐 / カルボ姉（ねえ） / 称えよ☆メジェド様！ / パプアさん / 巨大カンテツ,complete
4,231,233,em-99460641a41d,奇岩妖精ペリバじゃん,40,6816,852,3,attack_buff,-0.1528,-0.2156,-0.1042,-0.1578,0.7292,0.8819,地獄雀！阿蘇さん / カルボ姉（ねえ） / 牛タソ☆行進曲 / 奇岩妖精ペリバじゃん / ハトラちゃん,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,地獄雀！阿蘇さん / カルボ姉（ねえ） / 牛タソ☆行進曲 / グラン・プラスの魔女 / ハトラちゃん,complete
4,232,231,em-0e376d1892df,メネリくん一世,72,6134,3067,4,guard,-0.3958,-0.4651,-0.1042,-0.1578,0.4861,0.8819,ハリウッドナナコ師匠 / ペーチパイセン / ご入学ぴよ子 / メネリくん一世 / 大森銀さん,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,ハリウッドナナコ師匠 / ペーチパイセン / ご入学ぴよ子 / ヨーコ須賀パイセン / 大森銀さん,complete
4,233,232,em-54cb13a72721,不思議の海のモヅルン,60,6475,4941,3,attribute_guard,-0.4236,-0.4877,-0.1042,-0.1578,0.4583,0.8819,ハリウッドナナコ師匠 / ペーチパイセン / ご入学ぴよ子 / 不思議の海のモヅルン / 唸る！叡智通,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,ハリウッドナナコ師匠 / ペーチパイセン / ご入学ぴよ子 / ウミウサーヌ / 唸る！叡智通,complete
4,234,235,em-edd2253df045,怪奇！変身鬼人形,25,3408,3834,3,attribute_change,-0.125,-0.1798,-0.1111,-0.1589,0.7569,0.8819,トマティーナ少佐 / カルボ姉（ねえ） / 称えよ☆メジェド様！ / 怪奇！変身鬼人形 / 巨大カンテツ,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,トマティーナ少佐 / カルボ姉（ねえ） / 称えよ☆メジェド様！ / パプアさん / 巨大カンテツ,complete
4,235,234,em-b8c4235090fa,バビるわバビル君。,39,5367,3441,4,damage_reduction,-0.1389,-0.1999,-0.1111,-0.1589,0.7431,0.8819,コロちゃん / カルボ姉（ねえ） / 傾国の二条嬢 / バビるわバビル君。 / 巨大カンテツ,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,コロちゃん / カルボ姉（ねえ） / 傾国の二条嬢 / グラン・プラスの魔女 / 巨大カンテツ,complete
4,236,236,em-b17b3174de7d,ネギtheフィクサー,45,2405,5135,3,damage_reduction,-0.3194,-0.3819,-0.1181,-0.1628,0.5625,0.8819,婆娑羅でどーよ / カルボ姉（ねえ） / ヤル気勢！うっす様 / ネギtheフィクサー / おこしんMK-2,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,婆娑羅でどーよ / カルボ姉（ねえ） / ヤル気勢！うっす様 / ヨーコ須賀パイセン / おこしんMK-2,complete
4,237,237,em-d0ab149939aa,製鉄所★澤先輩,24,5313,1771,3,skill_reduction,-0.1319,-0.194,-0.125,-0.1645,0.7431,0.875,トマティーナ少佐 / カルボ姉（ねえ） / 称えよ☆メジェド様！ / 製鉄所★澤先輩 / 巨大カンテツ,ウルルさんは役者やで / カルボ姉（ねえ） / 牛タソ☆行進曲 / グラン・プラスの魔女 / いーびルン,トマティーナ少佐 / カルボ姉（ねえ） / 称えよ☆メジェド様！ / パプアさん / 巨大カンテツ,partial-skill-support
4,238,238,em-e6110f879f18,ユーコ隊,24,3408,2044,4,revive,-0.1389,-0.1883,-0.125,-0.1665,0.7431,0.8819,トマティーナ少佐 / カルボ姉（ねえ） / 称えよ☆メジェド様！ / ユーコ隊 / 巨大カンテツ,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,トマティーナ少佐 / カルボ姉（ねえ） / 称えよ☆メジェド様！ / パプアさん / 巨大カンテツ,complete
4,239,239,em-84d3175a9388,コン勝神☆くー様,48,3809,7024,4,attack_buff,-0.3542,-0.418,-0.1181,-0.1725,0.5278,0.8819,婆娑羅でどーよ / カルボ姉（ねえ） / ヤル気勢！うっす様 / コン勝神☆くー様 / 唸る！叡智通,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,婆娑羅でどーよ / カルボ姉（ねえ） / ヤル気勢！うっす様 / ヨーコ須賀パイセン / 唸る！叡智通,complete
4,240,240,em-8b0ee22a5cd7,ドナドナう皮,26,1676,1664,3,guard,-0.1667,-0.2274,-0.125,-0.1736,0.7153,0.8819,スースちゃん / 壺風味の何か / もん親方 / ドナドナう皮 / 巨大カンテツ,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,スースちゃん / 壺風味の何か / もん親方 / 漆黒及び純白のポワン / 巨大カンテツ,complete
4,241,241,em-e795d2bbe2f0,北政所ねね様,60,5623,4601,3,attribute_guard,-0.4097,-0.4709,-0.1181,-0.1739,0.4722,0.8819,ハリウッドナナコ師匠 / コロちゃん / ご入学ぴよ子 / 北政所ねね様 / 大森銀さん,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,ハリウッドナナコ師匠 / コロちゃん / ご入学ぴよ子 / ヨーコ須賀パイセン / 大森銀さん,complete
4,242,242,em-a8e1bfbd68cd,秋のタツタちゃん,80,10224,4771,4,multi_hit_attack,-0.5208,-0.5883,-0.1111,-0.1759,0.3611,0.8819,ハリウッドナナコ師匠 / かずらちゃん / ご入学ぴよ子 / 秋のタツタちゃん / くーさん,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,ハリウッドナナコ師匠 / かずらちゃん / ご入学ぴよ子 / Ｈ・Ｆ・ウーマン / くーさん,complete
4,243,243,em-076deec8d0c8,羊蟹☆こ祝いくん,24,2093,2737,3,delay,-0.1458,-0.1987,-0.1319,-0.1793,0.7361,0.8819,トマティーナ少佐 / カルボ姉（ねえ） / 称えよ☆メジェド様！ / 羊蟹☆こ祝いくん / 巨大カンテツ,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,トマティーナ少佐 / カルボ姉（ねえ） / 称えよ☆メジェド様！ / パプアさん / 巨大カンテツ,partial-skill-support
4,244,244,em-34853ed0f0f8,ユーコちゃん,24,2556,1533,4,revive,-0.1528,-0.2044,-0.1389,-0.1794,0.7292,0.8819,トマティーナ少佐 / カルボ姉（ねえ） / 称えよ☆メジェド様！ / ユーコちゃん / 巨大カンテツ,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,トマティーナ少佐 / カルボ姉（ねえ） / 称えよ☆メジェド様！ / パプアさん / 巨大カンテツ,complete
4,245,245,em-d25a7727f654,プラハ嬢,32,1482,4991,4,damage_reduction,-0.1597,-0.2215,-0.1319,-0.181,0.7222,0.8819,コロちゃん / カルボ姉（ねえ） / 傾国の二条嬢 / プラハ嬢 / 巨大カンテツ,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,コロちゃん / カルボ姉（ねえ） / 傾国の二条嬢 / グラン・プラスの魔女 / 巨大カンテツ,complete
4,246,246,em-d74e6be8b4b9,クビキリギス,40,3800,3544,4,damage_reduction,-0.2569,-0.319,-0.1319,-0.1826,0.625,0.8819,地獄雀！阿蘇さん / カルボ姉（ねえ） / 愛のぴよ子 / クビキリギス / 夜魔・マヤー,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,地獄雀！阿蘇さん / カルボ姉（ねえ） / 愛のぴよ子 / グラン・プラスの魔女 / 夜魔・マヤー,complete
4,247,247,em-4c03ad40dce9,源のゴライコー,75,7923,6390,4,attack_buff,-0.5139,-0.582,-0.125,-0.1854,0.3681,0.8819,ハリウッドナナコ師匠 / ペーチパイセン / うっす様。 / 源のゴライコー / 唸る！叡智通,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,ハリウッドナナコ師匠 / ペーチパイセン / うっす様。 / Hey Yeah 清盛 / 唸る！叡智通,complete
4,248,248,em-01ed0ad1bb88,ムガるぞ！フマゆん,78,8350,6805,3,aoe_attack,-0.5486,-0.6121,-0.1389,-0.1899,0.3333,0.8819,ハリウッドナナコ師匠 / 猫キャット / ご入学ぴよ子 / ムガるぞ！フマゆん / 芋煮太郎,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,ハリウッドナナコ師匠 / 猫キャット / ご入学ぴよ子 / Ｈ・Ｆ・ウーマン / 芋煮太郎,complete
4,249,249,em-8522b1e6c291,百華百彩久連子,55,5282,5282,3,multi_hit_attack,-0.4444,-0.5097,-0.1319,-0.194,0.4375,0.8819,ハリウッドナナコ師匠 / コロちゃん / ご入学ぴよ子 / 百華百彩久連子 / 唸る！叡智通,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,ハリウッドナナコ師匠 / コロちゃん / ご入学ぴよ子 / ヨーコ須賀パイセン / 唸る！叡智通,complete
4,250,250,em-e51e56c23fa1,上級国民ロヴィーサ,44,2832,2984,4,attribute_guard,-0.1597,-0.2253,-0.1389,-0.1944,0.7222,0.8819,紅玉の供犠ぴよ子 / カルボ姉（ねえ） / 傾国の二条嬢 / 上級国民ロヴィーサ / 巨大カンテツ,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,紅玉の供犠ぴよ子 / カルボ姉（ねえ） / 傾国の二条嬢 / グラン・プラスの魔女 / 巨大カンテツ,complete
