枠,実戦採用順位,単体貢献順位,キャラID,名前,コスト,HP,Power,スキルターン,スキル種類,機会勝率差,安定補正後差,同一4枠差し替え勝率差,差し替え安定補正後差,候補勝率,代替勝率,候補デッキ,代替デッキ,同一4枠差し替えデッキ,評価状態
5,322,322,em-9eb7fd81d237,ユウ・レーカさん,20,2044,2556,4,revive,-0.1736,-0.2276,-0.1389,-0.1849,0.7222,0.8958,タキシラ師匠 / 総統エビユルゲ / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ユウ・レーカさん,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,タキシラ師匠 / 総統エビユルゲ / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,complete
5,323,323,em-f346c1f4c45d,八狗神伏姫様,35,5538,2130,4,guard,-0.1875,-0.2501,-0.0833,-0.1191,0.7083,0.8958,総統エビユルゲ / 伝説のビスカやん！ / ラムネ少女じゅんちゃん / 漆黒及び純白のポワン / 八狗神伏姫様,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,総統エビユルゲ / 伝説のビスカやん！ / ラムネ少女じゅんちゃん / 漆黒及び純白のポワン / ダル飯☆杏,complete
5,324,324,em-c6a0a8b51afe,ライオットうお太,41,3152,4175,4,damage_reduction,-0.1944,-0.2572,-0.0625,-0.1044,0.7014,0.8958,総統エビユルゲ / 伝説のビスカやん！ / スウェルくん / 漆黒及び純白のポワン / ライオットうお太,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,総統エビユルゲ / 伝説のビスカやん！ / スウェルくん / 漆黒及び純白のポワン / 姫武者伏姫,complete
5,325,325,em-ffdcaffc4a41,雑煮入り☆うるっしー,36,3443,3443,4,guard,-0.1944,-0.2559,-0.0903,-0.1268,0.7014,0.8958,総統エビユルゲ / 伝説のビスカやん！ / ラムネ少女じゅんちゃん / 漆黒及び純白のポワン / 雑煮入り☆うるっしー,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,総統エビユルゲ / 伝説のビスカやん！ / ラムネ少女じゅんちゃん / 漆黒及び純白のポワン / ダル飯☆杏,complete
5,326,326,em-c87499b64151,ラパヌイ先生,45,6441,3067,4,guard,-0.2014,-0.2616,-0.0694,-0.1059,0.6944,0.8958,総統エビユルゲ / 伝説のビスカやん！ / スウェルくん / 漆黒及び純白のポワン / ラパヌイ先生,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,総統エビユルゲ / 伝説のビスカやん！ / スウェルくん / 漆黒及び純白のポワン / 姫武者伏姫,complete
5,327,327,em-6c9a66a7da8c,抹殺音ズース,40,5623,3408,6,heal,-0.2014,-0.2655,-0.0694,-0.112,0.6944,0.8958,総統エビユルゲ / 伝説のビスカやん！ / スウェルくん / 漆黒及び純白のポワン / 抹殺音ズース,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,総統エビユルゲ / 伝説のビスカやん！ / スウェルくん / 漆黒及び純白のポワン / 姫武者伏姫,complete
5,328,328,em-f35caa7e177a,モンポスさん,40,5112,2556,4,damage_reduction,-0.2083,-0.27,-0.0278,-0.0585,0.6875,0.8958,青玉の供犠ぴよ子 / さくらこはダムです / ディープワン・ゴロウ / 漆黒及び純白のポワン / モンポスさん,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,青玉の供犠ぴよ子 / さくらこはダムです / ディープワン・ゴロウ / 漆黒及び純白のポワン / 雪女フェス祭カーニバル,complete
5,329,329,em-65cc0d6a4bcc,TAGIの映画祭,31,3748,2726,5,multi_hit_attack,-0.2361,-0.2981,-0.0139,-0.0746,0.6597,0.8958,加留多ヘナ造 / ブルジョワジー下仁田 / ハワイる水島神人 / ɚすぃとあろま？ / TAGIの映画祭,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,加留多ヘナ造 / ブルジョワジー下仁田 / ハワイる水島神人 / ɚすぃとあろま？ / シミ,complete
5,330,330,em-7fafc017f6f6,水蛭子リターンズ,43,6816,3408,7,revive,-0.2361,-0.3042,-0.0694,-0.1139,0.6597,0.8958,総統エビユルゲ / 伝説のビスカやん！ / ディープワン・ゴロウ / 漆黒及び純白のポワン / 水蛭子リターンズ,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,総統エビユルゲ / 伝説のビスカやん！ / ディープワン・ゴロウ / 漆黒及び純白のポワン / 雪女フェス祭カーニバル,complete
5,331,332,em-f895c0235d10,アスクとエムブラ,38,2737,4508,5,guard,-0.2361,-0.3006,-0.1319,-0.1758,0.6597,0.8958,総統エビユルゲ / 伝説のビスカやん！ / ラムネ少女じゅんちゃん / 漆黒及び純白のポワン / アスクとエムブラ,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,総統エビユルゲ / 伝説のビスカやん！ / ラムネ少女じゅんちゃん / 漆黒及び純白のポワン / ダル飯☆杏,complete
5,332,331,em-bd98030ead3e,首領子襲来!!,33,5680,3786,4,heal,-0.2361,-0.2981,-0.1319,-0.1856,0.6597,0.8958,総統エビユルゲ / 伝説のビスカやん！ / ラムネ少女じゅんちゃん / 漆黒及び純白のポワン / 首領子襲来!!,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,総統エビユルゲ / 伝説のビスカやん！ / ラムネ少女じゅんちゃん / 漆黒及び純白のポワン / ダル飯☆杏,complete
5,333,334,em-83c97b8f4e6e,アルルのキャミー,40,4001,6236,4,heal,-0.2431,-0.31,-0.0764,-0.1157,0.6528,0.8958,総統エビユルゲ / 伝説のビスカやん！ / ディープワン・ゴロウ / 漆黒及び純白のポワン / アルルのキャミー,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,総統エビユルゲ / 伝説のビスカやん！ / ディープワン・ゴロウ / 漆黒及び純白のポワン / 雪女フェス祭カーニバル,complete
5,334,333,em-1ab18da48960,白い悪魔の小町さん,24,3461,3300,5,aoe_attack,-0.2431,-0.3063,-0.0764,-0.1157,0.6528,0.8958,総統エビユルゲ / 伝説のビスカやん！ / ディープワン・ゴロウ / 漆黒及び純白のポワン / 白い悪魔の小町さん,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,総統エビユルゲ / 伝説のビスカやん！ / ディープワン・ゴロウ / 漆黒及び純白のポワン / 雪女フェス祭カーニバル,complete
5,335,335,em-a81a753351d9,戸定梨香,28,3216,3534,4,revive,-0.25,-0.3205,-0.0278,-0.0714,0.6458,0.8958,加留多ヘナ造 / ブルジョワジー下仁田 / ハワイる水島神人 / ɚすぃとあろま？ / 戸定梨香,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,加留多ヘナ造 / ブルジョワジー下仁田 / ハワイる水島神人 / ɚすぃとあろま？ / シミ,complete
5,336,336,em-24d6f242799c,大浜美波さん,32,3748,3408,5,revive,-0.25,-0.3145,-0.0833,-0.1253,0.6458,0.8958,総統エビユルゲ / さくらこはダムです / ディープワン・ゴロウ / 漆黒及び純白のポワン / 大浜美波さん,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,総統エビユルゲ / さくらこはダムです / ディープワン・ゴロウ / 漆黒及び純白のポワン / 雪女フェス祭カーニバル,complete
5,337,337,em-f70fc38ed477,栗栖　益子さん,40,4175,4106,4,multi_hit_attack,-0.2639,-0.3296,-0.1319,-0.1826,0.6319,0.8958,総統エビユルゲ / 伝説のビスカやん！ / スウェルくん / 漆黒及び純白のポワン / 栗栖　益子さん,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,総統エビユルゲ / 伝説のビスカやん！ / スウェルくん / 漆黒及び純白のポワン / 姫武者伏姫,complete
5,338,338,em-0dca19ae5992,降臨！天草トッキー,43,4260,5964,4,attack_buff,-0.2639,-0.332,-0.1528,-0.2028,0.6319,0.8958,総統エビユルゲ / 伝説のビスカやん！ / お稲荷さん / 漆黒及び純白のポワン / 降臨！天草トッキー,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,総統エビユルゲ / 伝説のビスカやん！ / お稲荷さん / 漆黒及び純白のポワン / ダル飯☆杏,complete
5,339,339,em-d111f497df0f,湘南大水曜日ボーイ,40,2044,5623,4,attack_buff,-0.2708,-0.334,-0.1389,-0.1866,0.625,0.8958,総統エビユルゲ / 伝説のビスカやん！ / スウェルくん / 漆黒及び純白のポワン / 湘南大水曜日ボーイ,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,総統エビユルゲ / 伝説のビスカやん！ / スウェルくん / 漆黒及び純白のポワン / 姫武者伏姫,complete
5,340,340,em-f3234f88661c,氷の大魔女カナリン,43,7497,1641,5,revive,-0.2778,-0.3446,-0.1111,-0.1496,0.6181,0.8958,総統エビユルゲ / スーちゃん / ディープワン・ゴロウ / 漆黒及び純白のポワン / 氷の大魔女カナリン,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,総統エビユルゲ / スーちゃん / ディープワン・ゴロウ / 漆黒及び純白のポワン / 雪女フェス祭カーニバル,complete
5,341,343,em-d0639c20e6b1,ユーコ☆宇宙,24,4260,2556,4,revive,-0.2847,-0.355,-0.0069,-0.0459,0.6111,0.8958,やまなしーヌの心 / ブルジョワジー下仁田 / ハワイる水島神人 / ɚすぃとあろま？ / ユーコ☆宇宙,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,やまなしーヌの心 / ブルジョワジー下仁田 / ハワイる水島神人 / ɚすぃとあろま？ / シミ,complete
5,342,341,em-fc0a4778a432,リチャード・リターンズ,23,2576,3220,5,aoe_attack,-0.2847,-0.3478,-0.0069,-0.0628,0.6111,0.8958,やまなしーヌの心 / ブルジョワジー下仁田 / ハワイる水島神人 / ɚすぃとあろま？ / リチャード・リターンズ,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,やまなしーヌの心 / ブルジョワジー下仁田 / ハワイる水島神人 / ɚすぃとあろま？ / シミ,complete
5,343,342,em-f21bf8aa6e67,独眼竜！梵天。,23,2254,2576,5,aoe_attack,-0.2847,-0.3515,-0.0069,-0.0614,0.6111,0.8958,やまなしーヌの心 / ブルジョワジー下仁田 / ハワイる水島神人 / ɚすぃとあろま？ / 独眼竜！梵天。,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,やまなしーヌの心 / ブルジョワジー下仁田 / ハワイる水島神人 / ɚすぃとあろま？ / シミ,complete
5,344,344,em-49b522eac464,ジェヴォたんは狼？,43,3006,6022,4,multi_hit_attack,-0.2917,-0.3595,-0.1806,-0.2347,0.6042,0.8958,総統エビユルゲ / 伝説のビスカやん！ / お稲荷さん / 漆黒及び純白のポワン / ジェヴォたんは狼？,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,総統エビユルゲ / 伝説のビスカやん！ / お稲荷さん / 漆黒及び純白のポワン / ダル飯☆杏,complete
5,345,345,em-2325681e1b59,BON JOVE,24,3220,3220,5,aoe_attack,-0.2986,-0.3687,-0.0208,-0.0722,0.5972,0.8958,やまなしーヌの心 / ブルジョワジー下仁田 / ハワイる水島神人 / ɚすぃとあろま？ / BON JOVE,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,やまなしーヌの心 / ブルジョワジー下仁田 / ハワイる水島神人 / ɚすぃとあろま？ / シミ,complete
5,346,346,em-37ae218b7e9e,有砂小町,40,5112,5112,7,skill_reduction,-0.2986,-0.364,-0.1667,-0.214,0.5972,0.8958,総統エビユルゲ / 伝説のビスカやん！ / スウェルくん / 漆黒及び純白のポワン / 有砂小町,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,総統エビユルゲ / 伝説のビスカやん！ / スウェルくん / 漆黒及び純白のポワン / 姫武者伏姫,partial-skill-support
5,347,347,em-cec2f0ad9373,Dr.フォックス,40,4089,4430,4,delay,-0.2986,-0.364,-0.1667,-0.214,0.5972,0.8958,総統エビユルゲ / 伝説のビスカやん！ / スウェルくん / 漆黒及び純白のポワン / Dr.フォックス,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,総統エビユルゲ / 伝説のビスカやん！ / スウェルくん / 漆黒及び純白のポワン / 姫武者伏姫,partial-skill-support
5,348,348,em-5819b668aba5,ﾌﾗｲﾝｸﾞ･ﾀﾞｯﾁさん,41,3403,4601,5,delay,-0.3056,-0.3708,-0.1736,-0.2229,0.5903,0.8958,総統エビユルゲ / 伝説のビスカやん！ / スウェルくん / 漆黒及び純白のポワン / ﾌﾗｲﾝｸﾞ･ﾀﾞｯﾁさん,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,総統エビユルゲ / 伝説のビスカやん！ / スウェルくん / 漆黒及び純白のポワン / 姫武者伏姫,partial-skill-support
5,349,349,em-7e5ff582788f,INする★パンドラ,28,3059,1932,6,attribute_guard,-0.3125,-0.3812,0.0208,0.0011,0.5833,0.8958,やまなしーヌの心 / えかちぇたん / ディープワン・ゴロウ / ɚすぃとあろま？ / INする★パンドラ,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,やまなしーヌの心 / えかちぇたん / ディープワン・ゴロウ / ɚすぃとあろま？ / ロータス先輩,complete
5,350,350,em-10c2721383dd,京子☆リフレッシュ,23,2035,3239,5,damage_reduction,-0.3125,-0.3812,-0.0208,-0.0504,0.5833,0.8958,モチノ・ウオ丸 / えかちぇたん / ディープワン・ゴロウ / ɚすぃとあろま？ / 京子☆リフレッシュ,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,モチノ・ウオ丸 / えかちぇたん / ディープワン・ゴロウ / ɚすぃとあろま？ / 独眼竜！梵天。,complete
5,351,351,em-d76a5850c323,牛追いガウガウ,40,5964,1704,4,damage_reduction,-0.3194,-0.3844,-0.2153,-0.2672,0.5764,0.8958,総統エビユルゲ / 伝説のビスカやん！ / ラムネ少女じゅんちゃん / 漆黒及び純白のポワン / 牛追いガウガウ,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,総統エビユルゲ / 伝説のビスカやん！ / ラムネ少女じゅんちゃん / 漆黒及び純白のポワン / ダル飯☆杏,complete
5,352,352,em-e6110f879f18,ユーコ隊,24,3408,2044,4,revive,-0.3264,-0.3971,-0.0486,-0.0962,0.5694,0.8958,やまなしーヌの心 / ブルジョワジー下仁田 / ハワイる水島神人 / ɚすぃとあろま？ / ユーコ隊,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,やまなしーヌの心 / ブルジョワジー下仁田 / ハワイる水島神人 / ɚすぃとあろま？ / シミ,complete
5,353,353,em-251adb8af3dc,にくぁう餃子権現,30,1365,3638,4,attack_buff,-0.3264,-0.3971,-0.1042,-0.1531,0.5694,0.8958,加留多ヘナ造 / ブルジョワジー下仁田 / ハワイる水島神人 / ɚすぃとあろま？ / にくぁう餃子権現,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,加留多ヘナ造 / ブルジョワジー下仁田 / ハワイる水島神人 / ɚすぃとあろま？ / シミ,complete
5,354,354,em-5d62afcf01d5,転がる！けねず君,37,3408,2044,4,damage_reduction,-0.3264,-0.3971,-0.1389,-0.1794,0.5694,0.8958,加留多ヘナ造 / ブルジョワジー下仁田 / 覚醒むりょく / ɚすぃとあろま？ / 転がる！けねず君,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,加留多ヘナ造 / ブルジョワジー下仁田 / 覚醒むりょく / ɚすぃとあろま？ / ダル飯☆杏,complete
5,355,355,em-ec64495c1963,レブカ大先生,38,5793,2984,5,aoe_attack,-0.3333,-0.3966,-0.146,-0.2018,0.5625,0.8958,加留多ヘナ造 / さくらこさーん / ハワイる水島神人 / ɚすぃとあろま？ / レブカ大先生,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,加留多ヘナ造 / さくらこさーん / ハワイる水島神人 / ɚすぃとあろま？ / ダル飯☆杏,complete
5,356,356,em-124d2df2b85e,ディオクレ君,23,2416,1449,4,skill_reduction,-0.3333,-0.4027,-0.1667,-0.2123,0.5625,0.8958,総統エビユルゲ / 伝説のビスカやん！ / ディープワン・ゴロウ / 漆黒及び純白のポワン / ディオクレ君,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,総統エビユルゲ / 伝説のビスカやん！ / ディープワン・ゴロウ / 漆黒及び純白のポワン / 雪女フェス祭カーニバル,partial-skill-support
5,357,357,em-3c1078996c9c,めい子のNEW DAY,25,2760,2862,4,attribute_guard,-0.3403,-0.4139,-0.0069,-0.0499,0.5556,0.8958,ʤouカー＆ʧouカー / えかちぇたん / ハワイる水島神人 / ɚすぃとあろま？ / めい子のNEW DAY,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,ʤouカー＆ʧouカー / えかちぇたん / ハワイる水島神人 / ɚすぃとあろま？ / シミ,complete
5,358,358,em-55cdacc97f8e,バーチャルおぅぼっと,25,4025,1610,7,damage_reduction,-0.3403,-0.4082,-0.0208,-0.0722,0.5556,0.8958,加留多ヘナ造 / えかちぇたん / ハワイる水島神人 / ɚすぃとあろま？ / バーチャルおぅぼっと,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,加留多ヘナ造 / えかちぇたん / ハワイる水島神人 / ɚすぃとあろま？ / シミ,complete
5,359,359,em-51bdb94ec3b1,熱ぅい！地獄雀,43,5964,3408,4,revive,-0.3403,-0.4094,-0.1736,-0.2212,0.5556,0.8958,総統エビユルゲ / スーちゃん / ディープワン・ゴロウ / 漆黒及び純白のポワン / 熱ぅい！地獄雀,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,総統エビユルゲ / スーちゃん / ディープワン・ゴロウ / 漆黒及び純白のポワン / 雪女フェス祭カーニバル,complete
5,360,360,em-076a0181e290,夏の海の天の川伝説,77,9372,5623,6,heal,-0.3472,-0.4113,0.0347,-0.0018,0.5486,0.8958,ハリウッドナナコ師匠 / 伝説のビスカやん！ / 深海人ゴロウ / ズースくん / 夏の海の天の川伝説,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,ハリウッドナナコ師匠 / 伝説のビスカやん！ / 深海人ゴロウ / ズースくん / 姫武者伏姫,complete
5,361,361,em-ad82a61bcc2a,ｺﾄﾖﾛ!巳ーちゃん様,55,6901,3451,4,damage_reduction,-0.3472,-0.4138,0,-0.0358,0.5486,0.8958,魔人エビユルゲ / ブルジョワジー下仁田 / ディープワン・ゴロウ / ɚすぃとあろま？ / ｺﾄﾖﾛ!巳ーちゃん様,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,魔人エビユルゲ / ブルジョワジー下仁田 / ディープワン・ゴロウ / ɚすぃとあろま？ / 姫武者伏姫,complete
5,362,362,em-34853ed0f0f8,ユーコちゃん,24,2556,1533,4,revive,-0.3472,-0.4184,-0.0694,-0.1173,0.5486,0.8958,やまなしーヌの心 / ブルジョワジー下仁田 / ハワイる水島神人 / ɚすぃとあろま？ / ユーコちゃん,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,やまなしーヌの心 / ブルジョワジー下仁田 / ハワイる水島神人 / ɚすぃとあろま？ / シミ,complete
5,363,363,em-e128354ca2de,シュレーダー帝,31,1795,3097,6,revive,-0.3472,-0.4173,-0.125,-0.1684,0.5486,0.8958,加留多ヘナ造 / ブルジョワジー下仁田 / ハワイる水島神人 / ɚすぃとあろま？ / シュレーダー帝,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,加留多ヘナ造 / ブルジョワジー下仁田 / ハワイる水島神人 / ɚすぃとあろま？ / シミ,complete
5,364,364,em-cd5bbd27a3ee,熊とか絶対殺すマン,40,4086,4771,5,delay,-0.3472,-0.4161,-0.2431,-0.2982,0.5486,0.8958,総統エビユルゲ / 伝説のビスカやん！ / ラムネ少女じゅんちゃん / 漆黒及び純白のポワン / 熊とか絶対殺すマン,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,総統エビユルゲ / 伝説のビスカやん！ / ラムネ少女じゅんちゃん / 漆黒及び純白のポワン / ダル飯☆杏,partial-skill-support
5,365,365,em-469fc4e70bad,エヴァンジェ・凛,48,5091,3428,5,heal,-0.3611,-0.4307,-0.0486,-0.1082,0.5347,0.8958,魔人エビユルゲ / ブルジョワジー下仁田 / 呼んでますトムさん / ɚすぃとあろま？ / エヴァンジェ・凛,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,魔人エビユルゲ / ブルジョワジー下仁田 / 呼んでますトムさん / ɚすぃとあろま？ / 雑煮入り☆うるっしー,complete
5,366,366,em-0af21062aa7c,ｻﾗﾏﾝﾀﾞｰ祝High気分,30,2898,2817,6,skill_reduction,-0.3611,-0.433,-0.1389,-0.1849,0.5347,0.8958,加留多ヘナ造 / ブルジョワジー下仁田 / ハワイる水島神人 / ɚすぃとあろま？ / ｻﾗﾏﾝﾀﾞｰ祝High気分,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,加留多ヘナ造 / ブルジョワジー下仁田 / ハワイる水島神人 / ɚすぃとあろま？ / シミ,partial-skill-support
5,367,367,em-8476f5773554,エーランドちゃん,30,6070,2160,7,delay,-0.3611,-0.433,-0.1389,-0.1831,0.5347,0.8958,加留多ヘナ造 / ブルジョワジー下仁田 / ハワイる水島神人 / ɚすぃとあろま？ / エーランドちゃん,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,加留多ヘナ造 / ブルジョワジー下仁田 / ハワイる水島神人 / ɚすぃとあろま？ / シミ,partial-skill-support
5,368,368,em-5ca14322a82d,蓮那由太郎,43,4771,3493,5,attack_buff,-0.3611,-0.4234,-0.1736,-0.2195,0.5347,0.8958,ハリウッドナナコ師匠 / さくらこはダムです / ディープワン・ゴロウ / 漆黒及び純白のポワン / 蓮那由太郎,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,ハリウッドナナコ師匠 / さくらこはダムです / ディープワン・ゴロウ / 漆黒及び純白のポワン / 雪女フェス祭カーニバル,complete
5,369,369,em-83113af84b95,降臨☆三原色ばうあー,45,3578,5868,5,aoe_attack,-0.3681,-0.4408,-0.1181,-0.1807,0.5278,0.8958,加留多ヘナ造 / ブルジョワジー下仁田 / エビユルゲ大佐 / ɚすぃとあろま？ / 降臨☆三原色ばうあー,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,加留多ヘナ造 / ブルジョワジー下仁田 / エビユルゲ大佐 / ɚすぃとあろま？ / ダル飯☆杏,complete
5,370,370,em-78c7d71a75d2,美音三銃士を連れてきたよ,50,6475,3748,5,revive,-0.375,-0.444,-0.1181,-0.1527,0.5208,0.8958,魔人エビユルゲ / えかちぇたん / ディープワン・ゴロウ / ɚすぃとあろま？ / 美音三銃士を連れてきたよ,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,魔人エビユルゲ / えかちぇたん / ディープワン・ゴロウ / ɚすぃとあろま？ / ダル飯☆杏,complete
5,371,371,em-a74603ad2679,白虎,36,5112,3408,4,attack_buff,-0.375,-0.4507,-0.1875,-0.2388,0.5208,0.8958,加留多ヘナ造 / ブルジョワジー下仁田 / 覚醒むりょく / ɚすぃとあろま？ / 白虎,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,加留多ヘナ造 / ブルジョワジー下仁田 / 覚醒むりょく / ɚすぃとあろま？ / ダル飯☆杏,complete
5,372,372,em-0d449e302187,水神ヨッカブイ先生,54,3714,5418,5,damage_reduction,-0.3819,-0.4552,-0.0347,-0.0639,0.5139,0.8958,魔人エビユルゲ / ブルジョワジー下仁田 / ディープワン・ゴロウ / ɚすぃとあろま？ / 水神ヨッカブイ先生,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,魔人エビユルゲ / ブルジョワジー下仁田 / ディープワン・ゴロウ / ɚすぃとあろま？ / ｺﾄﾖﾛ!巳ーちゃん様,complete
5,373,373,em-fc0926b017ef,なまずのおじさん,25,4260,1278,5,damage_reduction,-0.3819,-0.4541,-0.0486,-0.0825,0.5139,0.8958,ʤouカー＆ʧouカー / えかちぇたん / ハワイる水島神人 / ɚすぃとあろま？ / なまずのおじさん,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,ʤouカー＆ʧouカー / えかちぇたん / ハワイる水島神人 / ɚすぃとあろま？ / シミ,complete
